,team,home_wins,away_wins,total_wins,home_losses,away_losses,total_losses,home_draws,away_draws,total_draws,home_games_played,away_games_played,total_games_played,home_win_pct,home_unbeaten_pct,away_win_pct,away_unbeaten_pct,win_pct,unbeaten_pct,home_friendly_wins,away_friendly_wins,total_friendly_wins,home_friendly_losses,away_friendly_losses,total_friendly_losses,home_friendly_draws,away_friendly_draws,total_friendly_draws,home_friendly_games_played,away_friendly_games_played,total_friendly_games_played,home_friendly_win_pct,home_friendly_unbeaten_pct,away_friendly_win_pct,away_friendly_unbeaten_pct,friendly_win_pct,friendly_unbeaten_pct,tournament_wins,tournament_losses,tournament_draws,tournament_games_played,tournament_win_pct,tournament_unbeaten_pct,home_goals_for,average_home_goals_for,home_goals_against,average_home_goals_against,home_goal_difference,average_home_goal_difference,away_goals_for,average_away_goals_for,away_goals_against,average_away_goals_against,away_goal_difference,average_away_goal_difference,goals_for,average_goals_for,goal_difference,average_goal_difference,goals_against,average_goals_against,friendly_home_goals_for,average_friendly_home_goals_for,friendly_home_goals_against,average_friendly_home_goals_against,friendly_home_goal_difference,average_friendly_home_goal_difference,friendly_away_goals_for,average_friendly_away_goals_for,friendly_away_goals_against,average_friendly_away_goals_against,friendly_away_goal_difference,average_friendly_away_goal_difference,friendly_goals_for,average_friendly_goals_for,friendly_goals_against,average_friendly_goals_against,friendly_goal_difference,friendly_average_goal_difference,tournament_goals_for,average_tournament_goals_for,tournament_goals_against,average_tournament_goals_against,tournament_goal_difference,average_tournament_goal_difference
280,United States,256.0,78.0,334.0,108.0,153.0,261.0,101.0,56.0,157.0,465.0,287.0,752.0,0.5505376344086022,0.7677419354838709,0.27177700348432055,0.46689895470383275,0.4441489361702128,0.6529255319148937,95.0,40.0,135.0,65.0,83.0,148.0,63.0,23.0,86.0,223.0,146.0,369.0,0.4260089686098655,0.7085201793721974,0.273972602739726,0.4315068493150685,0.36585365853658536,0.5989159891598916,199.0,113.0,71.0,383.0,0.5195822454308094,0.7049608355091384,823.0,1.7698924731182795,460.0,0.989247311827957,363.0,0.7806451612903225,315.0,1.0975609756097562,517.0,1.8013937282229966,-202.0,-0.7038327526132404,1138.0,1.5132978723404256,161.0,0.21409574468085107,977.0,1.2992021276595744,329.0,1.4753363228699552,259.0,1.1614349775784754,70.0,0.31390134529147984,155.0,1.0616438356164384,273.0,1.86986301369863,-118.0,-0.8082191780821917,484.0,1.3116531165311653,532.0,1.4417344173441735,-48.0,-0.13008130081300814,654.0,1.7075718015665797,445.0,1.1618798955613576,209.0,0.5456919060052219
281,United States Virgin Islands,3.0,5.0,8.0,23.0,29.0,52.0,4.0,6.0,10.0,30.0,40.0,70.0,0.1,0.23333333333333334,0.125,0.275,0.11428571428571428,0.2571428571428571,1.0,0.0,1.0,2.0,5.0,7.0,0.0,3.0,3.0,3.0,8.0,11.0,0.3333333333333333,0.3333333333333333,0.0,0.375,0.09090909090909091,0.36363636363636365,7.0,45.0,7.0,59.0,0.11864406779661017,0.23728813559322035,19.0,0.6333333333333333,111.0,3.7,-92.0,-3.066666666666667,21.0,0.525,165.0,4.125,-144.0,-3.6,40.0,0.5714285714285714,-236.0,-3.3714285714285714,276.0,3.942857142857143,1.0,0.3333333333333333,11.0,3.6666666666666665,-10.0,-3.333333333333333,2.0,0.25,17.0,2.125,-15.0,-1.875,3.0,0.2727272727272727,28.0,2.5454545454545454,-25.0,-2.272727272727273,37.0,0.6271186440677966,248.0,4.203389830508475,-211.0,-3.5762711864406778
282,Uruguay,211.0,205.0,416.0,62.0,235.0,297.0,99.0,127.0,226.0,372.0,567.0,939.0,0.5672043010752689,0.8333333333333334,0.36155202821869487,0.5855379188712522,0.443024494142705,0.6837060702875399,57.0,68.0,125.0,21.0,89.0,110.0,28.0,54.0,82.0,106.0,211.0,317.0,0.5377358490566038,0.8018867924528302,0.3222748815165877,0.5781990521327014,0.3943217665615142,0.6529968454258676,291.0,187.0,144.0,622.0,0.4678456591639871,0.6993569131832797,678.0,1.8225806451612903,338.0,0.9086021505376344,340.0,0.9139784946236559,817.0,1.4409171075837743,818.0,1.4426807760141094,-1.0,-0.0017636684303350414,1495.0,1.5921192758253462,339.0,0.3610223642172524,1156.0,1.2310969116080936,190.0,1.7924528301886793,105.0,0.9905660377358491,85.0,0.8018867924528302,274.0,1.2985781990521328,318.0,1.5071090047393365,-44.0,-0.20853080568720372,464.0,1.4637223974763407,423.0,1.334384858044164,41.0,0.12933753943217666,1031.0,1.657556270096463,733.0,1.1784565916398715,298.0,0.4790996784565916
283,Uzbekistan,91.0,68.0,159.0,25.0,83.0,108.0,34.0,31.0,65.0,150.0,182.0,332.0,0.6066666666666667,0.8333333333333334,0.37362637362637363,0.5439560439560439,0.4789156626506024,0.6746987951807228,31.0,15.0,46.0,10.0,47.0,57.0,15.0,15.0,30.0,56.0,77.0,133.0,0.5535714285714286,0.8214285714285714,0.19480519480519481,0.38961038961038963,0.3458646616541353,0.5714285714285714,113.0,51.0,35.0,199.0,0.5678391959798995,0.7437185929648241,310.0,2.066666666666667,105.0,0.7,205.0,1.366666666666667,275.0,1.510989010989011,272.0,1.4945054945054945,3.0,0.016483516483516425,585.0,1.7620481927710843,208.0,0.6265060240963856,377.0,1.1355421686746987,92.0,1.6428571428571428,30.0,0.5357142857142857,62.0,1.1071428571428572,83.0,1.077922077922078,134.0,1.7402597402597402,-51.0,-0.6623376623376622,175.0,1.3157894736842106,164.0,1.2330827067669172,11.0,0.08270676691729323,410.0,2.0603015075376883,213.0,1.07035175879397,197.0,0.9899497487437185
284,Vanuatu,25.0,38.0,63.0,36.0,74.0,110.0,16.0,11.0,27.0,77.0,123.0,200.0,0.3246753246753247,0.5324675324675324,0.3089430894308943,0.3983739837398374,0.315,0.45,5.0,6.0,11.0,14.0,17.0,31.0,8.0,1.0,9.0,27.0,24.0,51.0,0.18518518518518517,0.48148148148148145,0.25,0.2916666666666667,0.21568627450980393,0.39215686274509803,52.0,79.0,18.0,149.0,0.348993288590604,0.4697986577181208,148.0,1.922077922077922,135.0,1.7532467532467533,13.0,0.16883116883116878,236.0,1.91869918699187,295.0,2.3983739837398375,-59.0,-0.47967479674796754,384.0,1.92,-46.0,-0.23,430.0,2.15,27.0,1.0,46.0,1.7037037037037037,-19.0,-0.7037037037037037,25.0,1.0416666666666667,70.0,2.9166666666666665,-45.0,-1.8749999999999998,52.0,1.0196078431372548,116.0,2.2745098039215685,-64.0,-1.2549019607843137,332.0,2.228187919463087,314.0,2.1073825503355703,18.0,0.12080536912751678
285,Venezuela,63.0,46.0,109.0,72.0,159.0,231.0,50.0,46.0,96.0,185.0,251.0,436.0,0.34054054054054056,0.6108108108108108,0.18326693227091634,0.3665338645418327,0.25,0.4701834862385321,35.0,32.0,67.0,19.0,47.0,66.0,23.0,24.0,47.0,77.0,103.0,180.0,0.45454545454545453,0.7532467532467533,0.3106796116504854,0.5436893203883495,0.37222222222222223,0.6333333333333333,42.0,165.0,49.0,256.0,0.1640625,0.35546875,243.0,1.3135135135135134,284.0,1.5351351351351352,-41.0,-0.2216216216216218,212.0,0.8446215139442231,536.0,2.135458167330677,-324.0,-1.290836653386454,455.0,1.0435779816513762,-365.0,-0.8371559633027523,820.0,1.8807339449541285,111.0,1.4415584415584415,78.0,1.0129870129870129,33.0,0.4285714285714286,121.0,1.174757281553398,157.0,1.5242718446601942,-36.0,-0.3495145631067962,232.0,1.288888888888889,235.0,1.3055555555555556,-3.0,-0.016666666666666666,223.0,0.87109375,585.0,2.28515625,-362.0,-1.4140625
286,Vietnam,78.0,36.0,114.0,45.0,61.0,106.0,32.0,25.0,57.0,155.0,122.0,277.0,0.5032258064516129,0.7096774193548387,0.29508196721311475,0.5,0.41155234657039713,0.6173285198555957,21.0,7.0,28.0,3.0,10.0,13.0,10.0,5.0,15.0,34.0,22.0,56.0,0.6176470588235294,0.9117647058823529,0.3181818181818182,0.5454545454545454,0.5,0.7678571428571429,86.0,93.0,42.0,221.0,0.3891402714932127,0.579185520361991,294.0,1.896774193548387,167.0,1.0774193548387097,127.0,0.8193548387096774,152.0,1.2459016393442623,216.0,1.7704918032786885,-64.0,-0.5245901639344261,446.0,1.6101083032490975,63.0,0.22743682310469315,383.0,1.3826714801444044,70.0,2.0588235294117645,30.0,0.8823529411764706,40.0,1.176470588235294,27.0,1.2272727272727273,40.0,1.8181818181818181,-13.0,-0.5909090909090908,97.0,1.7321428571428572,70.0,1.25,27.0,0.48214285714285715,349.0,1.579185520361991,313.0,1.416289592760181,36.0,0.16289592760180996
287,Vietnam Republic,37.0,45.0,82.0,15.0,61.0,76.0,8.0,29.0,37.0,60.0,135.0,195.0,0.6166666666666667,0.75,0.3333333333333333,0.5481481481481482,0.4205128205128205,0.6102564102564103,2.0,6.0,8.0,2.0,3.0,5.0,1.0,4.0,5.0,5.0,13.0,18.0,0.4,0.6,0.46153846153846156,0.7692307692307693,0.4444444444444444,0.7222222222222222,74.0,71.0,32.0,177.0,0.4180790960451977,0.5988700564971752,138.0,2.3,73.0,1.2166666666666666,65.0,1.0833333333333333,226.0,1.674074074074074,239.0,1.7703703703703704,-13.0,-0.09629629629629632,364.0,1.8666666666666667,52.0,0.26666666666666666,312.0,1.6,7.0,1.4,6.0,1.2,1.0,0.19999999999999996,22.0,1.6923076923076923,14.0,1.0769230769230769,8.0,0.6153846153846154,29.0,1.6111111111111112,20.0,1.1111111111111112,9.0,0.5,335.0,1.8926553672316384,292.0,1.6497175141242937,43.0,0.24293785310734464
288,Wales,135.0,91.0,226.0,125.0,196.0,321.0,89.0,68.0,157.0,349.0,355.0,704.0,0.3868194842406877,0.6418338108882522,0.2563380281690141,0.447887323943662,0.3210227272727273,0.5440340909090909,27.0,23.0,50.0,27.0,47.0,74.0,23.0,15.0,38.0,77.0,85.0,162.0,0.35064935064935066,0.6493506493506493,0.27058823529411763,0.4470588235294118,0.30864197530864196,0.5432098765432098,176.0,247.0,119.0,542.0,0.3247232472324723,0.544280442804428,503.0,1.4412607449856734,474.0,1.3581661891117478,29.0,0.08309455587392556,373.0,1.0507042253521126,658.0,1.8535211267605634,-285.0,-0.8028169014084507,876.0,1.2443181818181819,-256.0,-0.36363636363636365,1132.0,1.6079545454545454,100.0,1.2987012987012987,90.0,1.1688311688311688,10.0,0.1298701298701299,75.0,0.8823529411764706,154.0,1.811764705882353,-79.0,-0.9294117647058824,175.0,1.0802469135802468,244.0,1.5061728395061729,-69.0,-0.42592592592592593,701.0,1.2933579335793357,888.0,1.6383763837638377,-187.0,-0.34501845018450183
289,Wallis Islands and Futuna,2.0,3.0,5.0,1.0,18.0,19.0,0.0,0.0,0.0,3.0,21.0,24.0,0.6666666666666666,0.6666666666666666,0.14285714285714285,0.14285714285714285,0.20833333333333334,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,0.0,24.0,0.20833333333333334,0.20833333333333334,8.0,2.6666666666666665,6.0,2.0,2.0,0.6666666666666665,15.0,0.7142857142857143,103.0,4.904761904761905,-88.0,-4.190476190476191,23.0,0.9583333333333334,-86.0,-3.5833333333333335,109.0,4.541666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.9583333333333334,109.0,4.541666666666667,-86.0,-3.5833333333333335
290,Western Armenia,1.0,4.0,5.0,4.0,3.0,7.0,0.0,4.0,4.0,5.0,11.0,16.0,0.2,0.2,0.36363636363636365,0.7272727272727273,0.3125,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,4.0,16.0,0.3125,0.5625,7.0,1.4,10.0,2.0,-3.0,-0.6000000000000001,27.0,2.4545454545454546,10.0,0.9090909090909091,17.0,1.5454545454545454,34.0,2.125,14.0,0.875,20.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.125,20.0,1.25,14.0,0.875
291,Western Australia,1.0,10.0,11.0,0.0,18.0,18.0,0.0,3.0,3.0,1.0,31.0,32.0,1.0,1.0,0.3225806451612903,0.41935483870967744,0.34375,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,3.0,32.0,0.34375,0.4375,3.0,3.0,2.0,2.0,1.0,1.0,60.0,1.935483870967742,73.0,2.3548387096774195,-13.0,-0.4193548387096775,63.0,1.96875,-12.0,-0.375,75.0,2.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,1.96875,75.0,2.34375,-12.0,-0.375
292,Western Isles,7.0,6.0,13.0,5.0,11.0,16.0,1.0,2.0,3.0,13.0,19.0,32.0,0.5384615384615384,0.6153846153846154,0.3157894736842105,0.42105263157894735,0.40625,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,3.0,32.0,0.40625,0.5,29.0,2.230769230769231,30.0,2.3076923076923075,-1.0,-0.07692307692307665,19.0,1.0,43.0,2.263157894736842,-24.0,-1.263157894736842,48.0,1.5,-25.0,-0.78125,73.0,2.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1.5,73.0,2.28125,-25.0,-0.78125
293,Western Sahara,2.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,5.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,5.0,0.4,0.4,10.0,3.3333333333333335,7.0,2.3333333333333335,3.0,1.0,1.0,0.5,9.0,4.5,-8.0,-4.0,11.0,2.2,-5.0,-1.0,16.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.2,16.0,3.2,-5.0,-1.0
294,Yemen,34.0,14.0,48.0,51.0,105.0,156.0,28.0,21.0,49.0,113.0,140.0,253.0,0.3008849557522124,0.5486725663716814,0.1,0.25,0.18972332015810275,0.383399209486166,10.0,4.0,14.0,12.0,20.0,32.0,10.0,3.0,13.0,32.0,27.0,59.0,0.3125,0.625,0.14814814814814814,0.25925925925925924,0.23728813559322035,0.4576271186440678,34.0,124.0,36.0,194.0,0.17525773195876287,0.36082474226804123,132.0,1.168141592920354,167.0,1.4778761061946903,-35.0,-0.3097345132743363,97.0,0.6928571428571428,397.0,2.835714285714286,-300.0,-2.1428571428571432,229.0,0.9051383399209486,-335.0,-1.3241106719367588,564.0,2.2292490118577075,37.0,1.15625,37.0,1.15625,0.0,0.0,20.0,0.7407407407407407,55.0,2.037037037037037,-35.0,-1.2962962962962965,57.0,0.9661016949152542,92.0,1.5593220338983051,-35.0,-0.5932203389830508,172.0,0.8865979381443299,472.0,2.4329896907216493,-300.0,-1.5463917525773196
295,Yemen DPR,1.0,4.0,5.0,1.0,16.0,17.0,0.0,3.0,3.0,2.0,23.0,25.0,0.5,0.5,0.17391304347826086,0.30434782608695654,0.2,0.32,1.0,1.0,2.0,0.0,5.0,5.0,0.0,1.0,1.0,1.0,7.0,8.0,1.0,1.0,0.14285714285714285,0.2857142857142857,0.25,0.375,3.0,12.0,2.0,17.0,0.17647058823529413,0.29411764705882354,3.0,1.5,4.0,2.0,-1.0,-0.5,22.0,0.9565217391304348,65.0,2.8260869565217392,-43.0,-1.8695652173913044,25.0,1.0,-44.0,-1.76,69.0,2.76,2.0,2.0,0.0,0.0,2.0,2.0,10.0,1.4285714285714286,21.0,3.0,-11.0,-1.5714285714285714,12.0,1.5,21.0,2.625,-9.0,-1.125,13.0,0.7647058823529411,48.0,2.823529411764706,-35.0,-2.0588235294117645
296,Ynys Môn,19.0,16.0,35.0,7.0,12.0,19.0,5.0,6.0,11.0,31.0,34.0,65.0,0.6129032258064516,0.7741935483870968,0.47058823529411764,0.6470588235294118,0.5384615384615384,0.7076923076923077,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,34.0,19.0,11.0,64.0,0.53125,0.703125,65.0,2.096774193548387,33.0,1.064516129032258,32.0,1.032258064516129,58.0,1.7058823529411764,63.0,1.8529411764705883,-5.0,-0.1470588235294119,123.0,1.8923076923076922,27.0,0.4153846153846154,96.0,1.476923076923077,7.0,7.0,2.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.0,2.0,5.0,5.0,116.0,1.8125,94.0,1.46875,22.0,0.34375
297,Yorkshire,4.0,1.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,2.0,7.0,0.8,1.0,0.5,0.5,0.7142857142857143,0.8571428571428571,3.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,2.0,6.0,0.75,1.0,0.5,0.5,0.6666666666666666,0.8333333333333334,1.0,0.0,0.0,1.0,1.0,1.0,19.0,3.8,7.0,1.4,12.0,2.4,8.0,4.0,4.0,2.0,4.0,2.0,27.0,3.857142857142857,16.0,2.2857142857142856,11.0,1.5714285714285714,18.0,4.5,7.0,1.75,11.0,2.75,8.0,4.0,4.0,2.0,4.0,2.0,26.0,4.333333333333333,11.0,1.8333333333333333,15.0,2.5,1.0,1.0,0.0,0.0,1.0,1.0
298,Yugoslavia,108.0,115.0,223.0,45.0,117.0,162.0,37.0,61.0,98.0,190.0,293.0,483.0,0.5684210526315789,0.7631578947368421,0.3924914675767918,0.6006825938566553,0.4616977225672878,0.6645962732919255,55.0,50.0,105.0,31.0,69.0,100.0,19.0,37.0,56.0,105.0,156.0,261.0,0.5238095238095238,0.7047619047619048,0.32051282051282054,0.5576923076923077,0.40229885057471265,0.6168582375478927,118.0,62.0,42.0,222.0,0.5315315315315315,0.7207207207207207,439.0,2.3105263157894735,236.0,1.2421052631578948,203.0,1.0684210526315787,502.0,1.713310580204778,513.0,1.7508532423208192,-11.0,-0.03754266211604107,941.0,1.94824016563147,192.0,0.39751552795031053,749.0,1.5507246376811594,239.0,2.276190476190476,161.0,1.5333333333333334,78.0,0.7428571428571427,256.0,1.641025641025641,307.0,1.9679487179487178,-51.0,-0.32692307692307687,495.0,1.896551724137931,468.0,1.793103448275862,27.0,0.10344827586206896,446.0,2.009009009009009,281.0,1.2657657657657657,165.0,0.7432432432432432
299,Zambia,181.0,172.0,353.0,52.0,171.0,223.0,93.0,107.0,200.0,326.0,450.0,776.0,0.5552147239263804,0.8404907975460123,0.38222222222222224,0.62,0.45489690721649484,0.7126288659793815,69.0,68.0,137.0,23.0,75.0,98.0,34.0,51.0,85.0,126.0,194.0,320.0,0.5476190476190477,0.8174603174603174,0.35051546391752575,0.6134020618556701,0.428125,0.69375,216.0,125.0,115.0,456.0,0.47368421052631576,0.7258771929824561,625.0,1.9171779141104295,282.0,0.8650306748466258,343.0,1.0521472392638036,599.0,1.3311111111111111,543.0,1.2066666666666668,56.0,0.12444444444444436,1224.0,1.577319587628866,399.0,0.5141752577319587,825.0,1.0631443298969072,274.0,2.1746031746031744,135.0,1.0714285714285714,139.0,1.103174603174603,264.0,1.3608247422680413,250.0,1.288659793814433,14.0,0.07216494845360821,538.0,1.68125,385.0,1.203125,153.0,0.478125,686.0,1.5043859649122806,440.0,0.9649122807017544,246.0,0.5394736842105263
300,Zanzibar,17.0,24.0,41.0,31.0,92.0,123.0,10.0,31.0,41.0,58.0,147.0,205.0,0.29310344827586204,0.46551724137931033,0.16326530612244897,0.3741496598639456,0.2,0.4,3.0,5.0,8.0,14.0,44.0,58.0,3.0,5.0,8.0,20.0,54.0,74.0,0.15,0.3,0.09259259259259259,0.18518518518518517,0.10810810810810811,0.21621621621621623,33.0,65.0,33.0,131.0,0.25190839694656486,0.5038167938931297,63.0,1.0862068965517242,100.0,1.7241379310344827,-37.0,-0.6379310344827585,124.0,0.8435374149659864,334.0,2.272108843537415,-210.0,-1.4285714285714284,187.0,0.9121951219512195,-247.0,-1.2048780487804878,434.0,2.1170731707317074,22.0,1.1,52.0,2.6,-30.0,-1.5,39.0,0.7222222222222222,184.0,3.4074074074074074,-145.0,-2.685185185185185,61.0,0.8243243243243243,236.0,3.189189189189189,-175.0,-2.364864864864865,126.0,0.9618320610687023,198.0,1.5114503816793894,-72.0,-0.549618320610687
301,Zimbabwe,100.0,85.0,185.0,39.0,117.0,156.0,56.0,75.0,131.0,195.0,277.0,472.0,0.5128205128205128,0.8,0.30685920577617326,0.5776173285198556,0.3919491525423729,0.6694915254237288,36.0,33.0,69.0,17.0,48.0,65.0,21.0,29.0,50.0,74.0,110.0,184.0,0.4864864864864865,0.7702702702702703,0.3,0.5636363636363636,0.375,0.6467391304347826,116.0,91.0,81.0,288.0,0.4027777777777778,0.6840277777777778,317.0,1.6256410256410256,188.0,0.9641025641025641,129.0,0.6615384615384615,321.0,1.1588447653429603,373.0,1.3465703971119134,-52.0,-0.18772563176895307,638.0,1.3516949152542372,77.0,0.163135593220339,561.0,1.1885593220338984,120.0,1.6216216216216217,84.0,1.135135135135135,36.0,0.4864864864864866,138.0,1.2545454545454546,159.0,1.4454545454545455,-21.0,-0.19090909090909092,258.0,1.4021739130434783,243.0,1.3206521739130435,15.0,0.08152173913043478,380.0,1.3194444444444444,318.0,1.1041666666666667,62.0,0.2152777777777778
302,Åland Islands,14.0,7.0,21.0,9.0,10.0,19.0,4.0,2.0,6.0,27.0,19.0,46.0,0.5185185185185185,0.6666666666666666,0.3684210526315789,0.47368421052631576,0.45652173913043476,0.5869565217391305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,19.0,6.0,46.0,0.45652173913043476,0.5869565217391305,47.0,1.7407407407407407,41.0,1.5185185185185186,6.0,0.2222222222222221,26.0,1.368421052631579,34.0,1.7894736842105263,-8.0,-0.42105263157894735,73.0,1.5869565217391304,-2.0,-0.043478260869565216,75.0,1.6304347826086956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,1.5869565217391304,75.0,1.6304347826086956,-2.0,-0.043478260869565216
303,Asturias,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
304,Crimea,0.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.6,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.4,11.0,2.2,-4.0,-0.8000000000000003,7.0,1.4,-4.0,-0.8,11.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.4,11.0,2.2,-4.0,-0.8
305,Kabylia,0.0,1.0,1.0,1.0,2.0,3.0,0.0,2.0,2.0,1.0,5.0,6.0,0.0,0.0,0.2,0.6,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,6.0,0.16666666666666666,0.5,0.0,0.0,2.0,2.0,-2.0,-2.0,8.0,1.6,13.0,2.6,-5.0,-1.0,8.0,1.3333333333333333,-7.0,-1.1666666666666667,15.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.3333333333333333,15.0,2.5,-7.0,-1.1666666666666667
306,Maule Sur,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0
307,Saarland,0.0,1.0,1.0,4.0,2.0,6.0,2.0,0.0,2.0,6.0,3.0,9.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,3.0,1.0,4.0,1.0,0.0,1.0,4.0,1.0,5.0,0.0,0.25,0.0,0.0,0.0,0.2,1.0,2.0,1.0,4.0,0.25,0.5,5.0,0.8333333333333334,18.0,3.0,-13.0,-2.1666666666666665,5.0,1.6666666666666667,8.0,2.6666666666666665,-3.0,-0.9999999999999998,10.0,1.1111111111111112,-16.0,-1.7777777777777777,26.0,2.888888888888889,4.0,1.0,15.0,3.75,-11.0,-2.75,2.0,2.0,3.0,3.0,-1.0,-1.0,6.0,1.2,18.0,3.6,-12.0,-2.4,4.0,1.0,8.0,2.0,-4.0,-1.0
308,Surrey,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
